airport_id,iata_code,airport_name,icao_code,city,country,latitude,longitude
2085,,Ras Tanura Airport,OERT,Ras Tanura,Saudi Arabia,26.7231006622,50.0307998657
2086,SHW,Sharurah Airport,OESH,Sharurah,Saudi Arabia,17.4668998718,47.1213989258
2088,SLF,Sulayel Airport,OESL,Sulayel,Saudi Arabia,20.4647006989,45.6195983887
2089,TUU,Tabuk Airport,OETB,Tabuk,Saudi Arabia,28.3654,36.6189
2090,TIF,Ta’if Regional Airport,OETF,Taif,Saudi Arabia,21.483001,40.543442
2091,,Thumamah Airport,OETH,Thumamah,Saudi Arabia,25.2129993439,46.6409988403
2092,,Ras Tanajib Airport,OETN,Ras Tanajib,Saudi Arabia,27.8677997589,48.7691001892
2093,TUI,Turaif Domestic Airport,OETR,Turaif,Saudi Arabia,31.692188,38.731544
2095,EJH,Al Wajh Domestic Airport,OEWJ,Wejh,Saudi Arabia,26.198600769,36.476398468
2096,YNB,Prince Abdulmohsin Bin Abdulaziz Airport,OEYN,Yenbo,Saudi Arabia,24.144199,38.0634
2097,ABD,Abadan Airport,OIAA,Abadan,Iran,30.371099472,48.2282981873
2098,DEF,Dezful Airport,OIAD,Dezful,Iran,32.434399,48.397598
2099,AKW,Aghajari Airport,OIAG,Aghajari,Iran,30.7444,49.6772
2100,GCH,Gachsaran Airport,OIAH,Gachsaran,Iran,30.337600708,50.827999115
2101,,Shahid Asyaee Airport,OIAI,Masjed Soleiman,Iran,32.0023994446,49.270401001
2102,OMI,Omidiyeh Airport,OIAJ,Omidyeh,Iran,30.8351993561,49.5349006653
2103,MRX,Mahshahr Airport,OIAM,Bandar Mahshahr,Iran,30.5562000275,49.1519012451
2104,AWZ,Ahwaz Airport,OIAW,Ahwaz,Iran,31.3374004364,48.7620010376
2105,AEU,Abu Musa Island Airport,OIBA,Abumusa I.,Iran,25.8757,55.033001
2106,BUZ,Bushehr Airport,OIBB,Bushehr,Iran,28.9447994232,50.8345985413
2107,,Bastak Airport,OIBH,Bastak,Iran,27.2126998901,54.3185997009
2108,,Asaloyeh Airport,OIBI,Golbandi,Iran,27.4814,52.615501
2109,KIH,Kish International Airport,OIBK,Kish Island,Iran,26.5261993408,53.9802017212
2110,BDH,Bandar Lengeh Airport,OIBL,Bandar Lengeh,Iran,26.531999588,54.824798584
2111,KHK,Khark Island Airport,OIBQ,Khark Island,Iran,29.2602996826,50.3238983154
2112,SXI,Sirri Island Airport,OIBS,Siri Island,Iran,25.9088993073,54.5393981934
2113,LVP,Lavan Island Airport,OIBV,Lavan Island,Iran,26.810300827,53.356300354
2114,KSH,Shahid Ashrafi Esfahani Airport,OICC,Bakhtaran,Iran,34.3459014893,47.1581001282
2117,SDG,Sanandaj Airport,OICS,Sanandaj,Iran,35.2458992004,47.0092010498
2118,IFH,Hesa Airport,OIFE,Daran,Iran,32.9289016724,51.5611000061
2119,,Shahid Vatan Pour Air Base,OIFH,Esfahan,Iran,32.5670013428,51.6916007996
2120,KKS,Kashan Airport,OIFK,Kashan,Iran,33.895302,51.577
2121,IFN,Esfahan Shahid Beheshti International Airport,OIFM,Esfahan,Iran,32.7508010864,51.8613014221
2122,,Badr Air Base,OIFP,Sepah,Iran,32.6211013794,51.6969985962
2123,RAS,Sardar-e-Jangal Airport,OIGG,Rasht,Iran,37.323333,49.617778
2125,AJK,Arak Airport,OIHR,Arak,Iran,34.1380996704,49.8473014832
2126,,Ghazvin Azadi Airport,OIIA,Abe-ali,Iran,35.9520988464,50.4508018494
2127,,Kushke Nosrat Airport,OIIC,Kushke Nosrat,Iran,34.9840011597,50.8061981201
2128,,Doshan Tappeh Air Base,OIID,Teheran,Iran,35.702999115,51.4751014709
2130,,Ghale Morghi Airport,OIIG,Teheran,Iran,35.6447982788,51.3806991577
2131,THR,Mehrabad International Airport,OIII,Teheran,Iran,35.689201355,51.3134002686
2132,GZW,Qazvin Airport,OIIK,Ghazvin,Iran,36.240101,50.0471
2133,,Naja Airport,OIIM,Khoram Dareh,Iran,35.7762985229,50.8810005188
2134,BND,Bandar Abbas International Airport,OIKB,Bandar Abbas,Iran,27.2182998657,56.3777999878
2135,JYR,Jiroft Airport,OIKJ,Jiroft,Iran,28.7269001007,57.67029953
2136,KER,Kerman Airport,OIKK,Kerman,Iran,30.2744007111,56.9510993958
2138,HDR,Havadarya Airport,OIKP,Bandar Abbas,Iran,27.1583003998,56.1725006104
2139,,Dayrestan Airport,OIKQ,Gheshm I.,Iran,26.7546005249,55.9024009705
2141,SYJ,Sirjan Airport,OIKY,Sirjan,Iran,29.5508995056,55.6726989746
2142,XBJ,Birjand Airport,OIMB,Birjand,Iran,32.8981018066,59.2661018372
2143,CKT,Sarakhs Airport,OIMC,Sarakhs,Iran,36.5012016296,61.0648994446
2144,RUD,Shahroud Airport,OIMJ,Emam Shahr,Iran,36.4253005981,55.1041984558
2147,TCX,Tabas Airport,OIMT,Tabas,Iran,33.6678009033,56.8927001953
2148,KLM,Kalaleh Airport,OINE,Kalaleh,Iran,37.3833007812,55.4519996643
2151,RZR,Ramsar Airport,OINR,Ramsar,Iran,36.9099006653,50.679599762
2153,FAZ,Fasa Airport,OISF,Fasa,Iran,28.8917999268,53.7233009338
2154,JAR,Jahrom Airport,OISJ,Jahrom,Iran,28.5867004395,53.5791015625
2156,LFM,Lamerd Airport,OISR,Lamerd,Iran,27.3726997375,53.1888008118
2157,SYZ,Shiraz Shahid Dastghaib International Airport,OISS,Shiraz,Iran,29.5391998291,52.5898017883
2158,KHY,Khoy Airport,OITK,Khoy,Iran,38.4275016785,44.9735984802
2162,TBZ,Tabriz International Airport,OITT,Tabriz,Iran,38.1338996887,46.2350006104
2163,JWN,Zanjan Airport,OITZ,Zanjan,Iran,36.7737007141,48.3594017029
2164,AZD,Shahid Sadooghi Airport,OIYY,Yazd,Iran,31.9048995972,54.2765007019
2165,ACZ,Zabol Airport,OIZB,Zabol,Iran,31.0983009338,61.5438995361
2166,ZBR,Konarak Airport,OIZC,Chah Bahar,Iran,25.4433002472,60.3820991516
2167,ZAH,Zahedan International Airport,OIZH,Zahedan,Iran,29.4757003784,60.9062004089
2168,IHR,Iran Shahr Airport,OIZI,Iran Shahr,Iran,27.2360992432,60.7200012207
2169,,Saravan Airport,OIZS,Saravan,Iran,27.4193000793,62.3157997131
2170,AMM,Queen Alia International Airport,OJAI,Amman,Jordan,31.7226009369,35.9931983948
2171,ADJ,Amman-Marka International Airport,OJAM,Amman,Jordan,31.972700119,35.9916000366
2172,AQJ,Aqaba King Hussein International Airport,OJAQ,Aqaba,Jordan,29.6116008759,35.0181007385
2173,,Prince Hassan Air Base,OJHF,Hotel Four,Jordan,32.160702,37.149399
2174,,Jerusalem Airport,OJJR,Jerusalem,West Bank,31.8647003174,35.2192001343
2175,OMF,King Hussein Air College,OJMF,Mafraq,Jordan,32.3564,36.259201
2176,KWI,Kuwait International Airport,OKBK,Kuwait,Kuwait,29.226600647,47.9688987732
2177,BEY,Beirut Rafic Hariri International Airport,OLBA,Beirut,Lebanon,33.8208999634,35.4883995056
2178,KYE,Rene Mouawad Air Base,OLKA,Kleiat,Lebanon,34.5892982483,36.0112991333
2179,AUH,Abu Dhabi International Airport,OMAA,Abu Dhabi,United Arab Emirates,24.4330005646,54.6511001587
2180,AZI,Bateen Airport,OMAD,Abu Dhabi,United Arab Emirates,24.4283008575,54.4580993652
2181,,Al Hamra Aux Airport,OMAH,Al Hamra,United Arab Emirates,24.0739994049,52.4636001587
2182,,Jebel Dhana Airport,OMAJ,Jebel Dhana,United Arab Emirates,24.1874008179,52.6139984131
2184,DHF,Al Dhafra Air Base,OMAM,Abu Dhabi,United Arab Emirates,24.2481994629,54.5476989746
2185,,Arzanah Airport,OMAR,Arzana,United Arab Emirates,24.780500412,52.5598983765
2186,,Das Island Airport,OMAS,Das Island,United Arab Emirates,25.1462001801,52.8736991882
2187,,Zirku Airport,OMAZ,Zirku,United Arab Emirates,24.8624916077,53.0771408081
2188,DXB,Dubai International Airport,OMDB,Dubai,United Arab Emirates,25.2527999878,55.3643989563
2189,FJR,Fujairah International Airport,OMFJ,Fujeirah,United Arab Emirates,25.1121997833,56.3240013123
2190,RKT,Ras Al Khaimah International Airport,OMRK,Ras Al Khaimah,United Arab Emirates,25.6135005951,55.9388008118
2191,SHJ,Sharjah International Airport,OMSJ,Sharjah,United Arab Emirates,25.3285999298,55.51720047
2192,KHS,Khasab Air Base,OOKB,Khasab,Oman,26.170999527,56.2406005859
2193,MSH,Masirah Air Base,OOMA,Masirah,Oman,20.6753997803,58.890499115
2194,MCT,Muscat International Airport,OOMS,Muscat,Oman,23.5932998657,58.2844009399
2195,SLL,Salalah Airport,OOSA,Salalah,Oman,17.0387001038,54.0913009644
2196,TTH,Thumrait Air Base,OOTH,Thumrait,Oman,17.6660003662,54.0246009827
2197,BHW,Bhagatanwala Airport,OPBG,Bhagtanwala,Pakistan,32.056098938,72.9484024048
2202,LYP,Faisalabad International Airport,OPFA,Faisalabad,Pakistan,31.3649997711,72.9947967529
2203,GWD,Gwadar International Airport,OPGD,Gwadar,Pakistan,25.2332992554,62.329498291
2204,GIL,Gilgit Airport,OPGT,Gilgit,Pakistan,35.918800354,74.3336029053
2205,JAG,Shahbaz Air Base,OPJA,Jacobsbad,Pakistan,28.2842006683,68.4496994019
2206,KHI,Jinnah International Airport,OPKC,Karachi,Pakistan,24.9065,67.160797
2207,LHE,Alama Iqbal International Airport,OPLA,Lahore,Pakistan,31.5216007233,74.4036026001
2208,,Walton Airport,OPLH,Lahore,Pakistan,31.4948005676,74.3461990356
2209,XJM,Mangla Airport,OPMA,Mangla,Pakistan,33.0500984192,73.6383972168
2210,MFG,Muzaffarabad Airport,OPMF,Muzaffarabad,Pakistan,34.3390007019,73.5085983276
2211,MWD,Mianwali Air Base,OPMI,Mianwali,Pakistan,32.5630989075,71.5707015991
2212,MJD,Moenjodaro Airport,OPMJ,Moenjodaro,Pakistan,27.3351993561,68.1430969238
2213,,Masroor Air Base,OPMR,Karachi,Pakistan,24.8936004639,66.9387969971
2214,MUX,Multan International Airport,OPMT,Multan,Pakistan,30.2031993866,71.4190979004
2215,WNS,Shaheed Benazirabad Airport,OPNH,Nawabshah,Pakistan,26.2194,68.390099
2216,,Okara Cantonment Airstrip,OPOK,Okara,Pakistan,30.7409992218,73.3576965332
2217,PJG,Panjgur Airport,OPPG,Panjgur,Pakistan,26.9545001984,64.1324996948
2218,PSI,Pasni Airport,OPPI,Pasni,Pakistan,25.2905006409,63.3451004028
2219,PEW,Peshawar International Airport,OPPS,Peshawar,Pakistan,33.9939002991,71.5146026611
2220,,Qasim Airport,OPQS,Qasim,Pakistan,33.5601997375,73.033203125
2221,UET,Quetta International Airport,OPQT,Quetta,Pakistan,30.2513999939,66.9377975464
2222,RYK,Shaikh Zaid Airport,OPRK,Rahim Yar Khan,Pakistan,28.3838996887,70.2796020508
2223,,Benazir Bhutto International Airport,OPRN,Islamabad,Pakistan,33.616699,73.099197
2224,,Risalpur Air Base,OPRS,Risalpur,Pakistan,34.0811004639,71.9726028442
2225,RAZ,Rawalakot Airport,OPRT,Rawala Kot,Pakistan,33.8497009277,73.7981033325
2227,SKZ,Sukkur Airport,OPSK,Sukkur,Pakistan,27.7220001221,68.7917022705
2228,SDT,Saidu Sharif Airport,OPSS,Saidu Sharif,Pakistan,34.8135986328,72.3527984619
2229,SUL,Sui Airport,OPSU,Sui,Pakistan,28.6450996399,69.176902771
2230,BDN,Talhar Airport,OPTH,Talhar,Pakistan,24.8414993286,68.8384017944
2232,WAF,Wana Airport,OPWN,Wana,Pakistan,32.3046989441,69.5703964233
2233,PZH,Zhob Airport,OPZB,Zhob,Pakistan,31.3584003448,69.4636001587
2234,BSR,Basrah International Airport,ORMM,Basrah,Iraq,30.5491008759,47.6621017456
2235,ALP,Aleppo International Airport,OSAP,Aleppo,Syria,36.1806983948,37.2243995667
2236,DAM,Damascus International Airport,OSDI,Damascus,Syria,33.4114990234,36.5155982971
2237,DEZ,Deir ez-Zor Air Base,OSDZ,Deire Zor,Syria,35.2854,40.175999
2239,LTK,Bassel Al-Assad International Airport,OSLK,Latakia,Syria,35.4011001587,35.9486999512
2240,PMS,Palmyra Airport,OSPR,Palmyra,Syria,34.5574,38.316898
2241,DIA,Doha International Airport,OTBD,Doha,Qatar,25.261101,51.565102
2242,CIS,Canton Island Airport,PCIS,Canton Island,Kiribati,-2.7681200504,-171.710006714
2243,ROP,Rota International Airport,PGRO,Rota,Northern Mariana Islands,14.1743001938,145.2429962158
2244,SPN,Saipan International Airport,PGSN,Saipan,Northern Mariana Islands,15.119,145.729004
2245,UAM,Andersen Air Force Base,PGUA,Andersen,Guam,13.584,144.929998
2246,GUM,Antonio B. Won Pat International Airport,PGUM,Agana,Guam,13.4834003448,144.796005249
2247,TIQ,Tinian International Airport,PGWT,West Tinian,Northern Mariana Islands,14.9991998672,145.6190032959
2249,MAJ,Marshall Islands International Airport,PKMJ,Majuro,Marshall Islands,7.0647602081,171.2720031738
2250,,Dyess Army Air Field,PKRO,Kwajalein,Marshall Islands,9.3968896866,167.470993042
2251,KWA,Bucholz Army Air Field,PKWA,Kwajalein,Marshall Islands,8.72012043,167.7319946289
2252,CXI,Cassidy International Airport,PLCH,Kiritimati,Kiribati,1.9861600399,-157.3500061035
2253,MDY,Henderson Field,PMDY,Midway,Midway Islands,28.2017002106,-177.3809967041
2254,TKK,Chuuk International Airport,PTKK,Chuuk,Micronesia,7.4618701935,151.8430023193
2255,PNI,Pohnpei International Airport,PTPN,Pohnpei,Micronesia,6.9850997925,158.2089996338
2256,ROR,Babelthuap Airport,PTRO,Babelthuap,Palau,7.36731,134.544236
2257,KSA,Kosrae International Airport,PTSA,Kosrae,Micronesia,5.35698,162.957993
2258,YAP,Yap International Airport,PTYA,Yap,Micronesia,9.49891,138.082993
2259,KNH,Kinmen Airport,RCBS,Kinmen,Taiwan,24.4279,118.359001
2260,,Pingtung South Airport,RCDC,Pingtung,Taiwan,22.6723995209,120.4619979858
2261,,Longtan Air Base,RCDI,Longtang,Taiwan,24.8551006317,121.2379989624
2262,TTT,Taitung Airport,RCFN,Fengnin,Taiwan,22.7549991608,121.1019973755
2263,GNI,Lyudao Airport,RCGI,Green Island,Taiwan,22.6739006042,121.466003418
2264,KHH,Kaohsiung International Airport,RCKH,Kaohsiung,Taiwan,22.5771007538,120.3499984741
2265,CYI,Chiayi Airport,RCKU,Chiayi,Taiwan,23.4617996216,120.3929977417
2267,KYD,Lanyu Airport,RCLY,Lanyu,Taiwan,22.0270004272,121.5350036621
2268,RMQ,Taichung Ching Chuang Kang Airport,RCMQ,Taichung,Taiwan,24.2646999359,120.6210021973
2270,TNN,Tainan Airport,RCNN,Tainan,Taiwan,22.9503993988,120.2060012817
2271,HSZ,Hsinchu Air Base,RCPO,Hsinchu,Taiwan,24.8180007935,120.939002991
2272,MZG,Makung Airport,RCQC,Makung,Taiwan,23.5687007904,119.6279983521
2273,,Chihhang Air Base,RCQS,Taitung,Taiwan,22.7931003571,121.1819992065
2274,PIF,Pingtung North Airport,RCSQ,Pingtung,Taiwan,22.7001991272,120.4820022583
2275,TSA,Taipei Songshan Airport,RCSS,Taipei,Taiwan,25.0694007874,121.5520019531
2276,TPE,Taiwan Taoyuan International Airport,RCTP,Taipei,Taiwan,25.0777,121.233002
2277,WOT,Wang-an Airport,RCWA,Wang An,Taiwan,23.3673725128,119.5027770996
2278,HUN,Hualien Airport,RCYU,Hualien,Taiwan,24.0230998993,121.6179962158
2279,NRT,Narita International Airport,RJAA,Tokyo,Japan,35.7647018433,140.386001587
2280,MMJ,Matsumoto Airport,RJAF,Matsumoto,Japan,36.1668014526,137.9230041504
2281,IBR,Hyakuri Airport,RJAH,Ibaraki,Japan,36.181098938,140.414993286
2282,MUS,Minami Torishima Airport,RJAM,Minami Tori Shima,Japan,24.2896995544,153.979003906
2283,IWO,Iwo Jima Airport,RJAW,Iwojima,Japan,24.7840003967,141.3229980469
2284,SHM,Nanki Shirahama Airport,RJBD,Nanki-shirahama,Japan,33.6622009277,135.363998413
2285,,Kohnan Airport,RJBK,Kohnan,Japan,34.590801239,133.9329986572
2286,OBO,Tokachi-Obihiro Airport,RJCB,Obihiro,Japan,42.7332992554,143.216995239
2287,CTS,New Chitose Airport,RJCC,Sapporo,Japan,42.7751998901,141.6920013428
2288,HKD,Hakodate Airport,RJCH,Hakodate,Japan,41.7700004578,140.822006226
2289,,Chitose Air Base,RJCJ,Chitose,Japan,42.7944984436,141.666000366
2290,MMB,Memanbetsu Airport,RJCM,Memanbetsu,Japan,43.8805999756,144.164001465
2291,SHB,Nakashibetsu Airport,RJCN,Nakashibetsu,Japan,43.5774993896,144.960006714
2293,,Tokachi Airport,RJCT,Tokachi,Japan,42.890499115,143.1580047607
2294,WKJ,Wakkanai Airport,RJCW,Wakkanai,Japan,45.4042015076,141.800994873
2295,IKI,Iki Airport,RJDB,Iki,Japan,33.7490005493,129.785003662
2296,UBJ,Yamaguchi Ube Airport,RJDC,Yamaguchi,Japan,33.9300003052,131.279006958
2297,TSJ,Tsushima Airport,RJDT,Tsushima,Japan,34.2849006653,129.330993652
2298,MBE,Monbetsu Airport,RJEB,Monbetsu,Japan,44.3039016724,143.404006958
2299,AKJ,Asahikawa Airport,RJEC,Asahikawa,Japan,43.6707992554,142.4470062256
2300,OIR,Okushiri Airport,RJEO,Okushiri,Japan,42.0717010498,139.432998657
2301,RIS,Rishiri Airport,RJER,Rishiri Island,Japan,45.2420005798,141.186004639
2302,,Ashiya Airport,RJFA,Ashiya,Japan,33.8830986023,130.6529998779
2303,KUM,Yakushima Airport,RJFC,Yakushima,Japan,30.3855991364,130.658996582
2304,FUJ,Fukue Airport,RJFE,Fukue,Japan,32.6663017273,128.8329925537
2305,FUK,Fukuoka Airport,RJFF,Fukuoka,Japan,33.585899353,130.4510040283
2306,TNE,New Tanegashima Airport,RJFG,Tanegashima,Japan,30.6051006317,130.990997314
2307,KOJ,Kagoshima Airport,RJFK,Kagoshima,Japan,31.8034000397,130.7189941406
2308,KMI,Miyazaki Airport,RJFM,Miyazaki,Japan,31.877199173,131.449005127
2309,,Nyutabaru Airport,RJFN,Nyutabaru,Japan,32.0835990906,131.4510040283
2310,OIT,Oita Airport,RJFO,Oita,Japan,33.4794006348,131.736999512
2311,KKJ,Kitakyūshū Airport,RJFR,Kitakyushu,Japan,33.8459014893,131.035003662
2312,KMJ,Kumamoto Airport,RJFT,Kumamoto,Japan,32.8372993469,130.8549957275
2313,NGS,Nagasaki Airport,RJFU,Nagasaki,Japan,32.9169006348,129.914001465
2314,,Kanoya Airport,RJFY,Kanoya,Japan,31.3675994873,130.8450012207
2315,,Tsuiki Air Field,RJFZ,Tsuiki,Japan,33.6850013733,131.039993286
2316,ASJ,Amami Airport,RJKA,Amami,Japan,28.4305992126,129.7129974365
2317,OKE,Okierabu Airport,RJKB,Okierabu,Japan,27.4255008698,128.701004028
2318,TKN,Tokunoshima Airport,RJKN,Tokunoshima,Japan,27.8363990784,128.8809967041
2319,FKJ,Fukui Airport,RJNF,Fukui,Japan,36.1427993774,136.223999023
2320,QGU,Gifu Airport,RJNG,Gifu,Japan,35.3941001892,136.8699951172
2321,,Hamamatsu Airport,RJNH,Hamamatsu,Japan,34.7501983643,137.7030029297
2322,KMQ,Komatsu Airport,RJNK,Kanazawa,Japan,36.3945999146,136.4069976807
2323,OKI,Oki Airport,RJNO,Oki Island,Japan,36.181098938,133.3249969482
2324,TOY,Toyama Airport,RJNT,Toyama,Japan,36.6483001709,137.18800354
2325,,Shizuhama Airport,RJNY,Yaizu,Japan,34.8128013611,138.2980041504
2326,HIJ,Hiroshima Airport,RJOA,Hiroshima,Japan,34.4361000061,132.919006348
2327,OKJ,Okayama Airport,RJOB,Okayama,Japan,34.7569007874,133.854995728
2328,IZO,Izumo Airport,RJOC,Izumo,Japan,35.4136009216,132.88999939
2329,,Hofu Airport,RJOF,Hofu,Japan,34.0346984863,131.5489959717
2330,YGJ,Miho Yonago Airport,RJOH,Miho,Japan,35.4921989441,133.2359924316
2332,KCZ,Kōchi Ryōma Airport,RJOK,Kochi,Japan,33.546101,133.669006
2333,MYJ,Matsuyama Airport,RJOM,Matsuyama,Japan,33.8272018433,132.6999969482
2334,ITM,Osaka International Airport,RJOO,Osaka,Japan,34.7854995728,135.43800354
2335,TTJ,Tottori Airport,RJOR,Tottori,Japan,35.5301017761,134.167007446
2336,TKS,Tokushima Airport/JMSDF Air Base,RJOS,Tokushima,Japan,34.132801,134.606995
2337,TAK,Takamatsu Airport,RJOT,Takamatsu,Japan,34.2141990662,134.01600647
2338,,Yao Airport,RJOY,Osaka,Japan,34.5962982178,135.6029968262
2339,,Ozuki Airport,RJOZ,Ozuki,Japan,34.04529953,131.0520019531
2340,AOJ,Aomori Airport,RJSA,Aomori,Japan,40.7346992493,140.6909942627
2341,GAJ,Yamagata Airport,RJSC,Yamagata,Japan,38.4118995667,140.371002197
2342,SDS,Sado Airport,RJSD,Sado,Japan,38.0601997375,138.414001465
2343,HHE,Hachinohe Airport,RJSH,Hachinoe,Japan,40.5564002991,141.466003418
2344,HNA,Hanamaki Airport,RJSI,Hanamaki,Japan,39.4286003113,141.1349945068
2345,AXT,Akita Airport,RJSK,Akita,Japan,39.6156005859,140.2189941406
2346,MSJ,Misawa Air Base,RJSM,Misawa,Japan,40.7032012939,141.367996216
2347,SDJ,Sendai Airport,RJSS,Sendai,Japan,38.1397018433,140.917007446
2348,,Matsushima Air Base,RJST,Matsushima,Japan,38.4048995972,141.220001221
2350,NJA,Atsugi Naval Air Facility,RJTA,Atsugi,Japan,35.4546012878,139.4499969482
2351,,Tateyama Airport,RJTE,Tateyama,Japan,34.987099,139.828995
2352,HAC,Hachijojima Airport,RJTH,Hachijojima,Japan,33.1150016785,139.785995483
2353,,Iruma Air Base,RJTJ,Iruma,Japan,35.8418998718,139.4109954834
2354,,Kisarazu Airport,RJTK,Kisarazu,Japan,35.3983001709,139.9100036621
2355,,Shimofusa Airport,RJTL,Shimofusa,Japan,35.7989006042,140.0110015869
2356,OIM,Oshima Airport,RJTO,Oshima,Japan,34.7820014954,139.36000061
2358,,Kastner Army Heliport,RJTR,Zama,Japan,35.5138015747,139.393997192
2359,HND,Tokyo Haneda International Airport,RJTT,Tokyo,Japan,35.552299,139.779999
2360,OKO,Yokota Air Base,RJTY,Yokota,Japan,35.748500824,139.3480072021
2361,KWJ,Gwangju Airport,RKJJ,Kwangju,South Korea,35.123173,126.805444
2364,CHN,Jeon Ju Airport (G-703),RKJU,Jhunju,South Korea,35.87808,127.119112
2365,RSU,Yeosu Airport,RKJY,Yeosu,South Korea,34.842300415,127.6169967651
2366,,Sokcho Airport,RKND,Sokch'o,South Korea,38.1426010132,128.5989990234
2367,KAG,Gangneung Airport (K-18),RKNN,Kangnung,South Korea,37.753601,128.943915
2370,CJU,Jeju International Airport,RKPC,Cheju,South Korea,33.5112991333,126.4929962158
2371,CHF,Jinhae Airbase/Airport (G-813/K-10),RKPE,Chinhae,South Korea,35.140248,128.696229
2372,PUS,Gimhae International Airport,RKPK,Busan,South Korea,35.1795005798,128.93800354
2374,USN,Ulsan Airport,RKPU,Ulsan,South Korea,35.59349823,129.352005005
2375,,A 511 Airport,RKSG,Pyongtaek,South Korea,36.9622001648,127.03099823
2376,SSN,Seoul Air Base (K-16),RKSM,Seoul East,South Korea,37.444744,127.112718
2377,OSN,Osan Air Base,RKSO,Osan,South Korea,37.090599,127.029999
2378,GMP,Gimpo International Airport,RKSS,Seoul,South Korea,37.5583,126.791
2379,SWU,Suwon Airport,RKSW,Suwon,South Korea,37.2393989563,127.0070037842
2380,KPO,Pohang Airport (G-815/K-3),RKTH,Pohang,South Korea,35.987955,129.420383
2381,TAE,Daegu Airport,RKTN,Taegu,South Korea,35.896872,128.65531
2383,YEC,Yecheon Airbase,RKTY,Yechon,South Korea,36.630373,128.34971
2384,OKA,Naha Airport,ROAH,Okinawa,Japan,26.1958007812,127.646003723
2385,,Ie Shima Auxiliary Air Base,RODE,Iejima,Japan,26.7257575989,127.7649002075
2386,DNA,Kadena Air Base,RODN,Kadena,Japan,26.3556,127.767998
2387,ISG,New Ishigaki Airport,ROIG,Ishigaki,Japan,24.396389,124.245
2388,UEO,Kumejima Airport,ROKJ,Kumejima,Japan,26.3635005951,126.7139968872
2389,MMD,Minami-Daito Airport,ROMD,Minami Daito,Japan,25.8465003967,131.263000488
