flight_id,flight_number,flight_duration,departure_time,departure_date,airline_id,airport_src,airport_dst,aircraft_id
2037,LA1930,54 minutes,19:30:00,2018-03-10T00:00:00,3200,2649,2651,14
2038,AY0730,162 minutes,07:30:00,2018-12-16T00:00:00,2350,1678,421,14
2039,AV0645,43 minutes,06:45:00,2012-12-23T00:00:00,515,2705,2709,12
2040,H21645,46 minutes,16:45:00,2016-01-30T00:00:00,4737,2656,2664,12
2041,FR1415,150 minutes,14:15:00,2018-12-21T00:00:00,4296,304,1213,74
2042,LH1745,104 minutes,17:45:00,2016-07-15T00:00:00,3320,1489,345,12
2043,TK1730,70 minutes,17:30:00,2018-11-04T00:00:00,4951,1682,1706,73
2044,IR0830,63 minutes,08:30:00,2018-02-14T00:00:00,2922,2166,2134,185
2045,ZB2245,230 minutes,22:45:00,2018-12-06T00:00:00,220,1452,502,16
2046,BC1230,101 minutes,12:30:00,2019-01-03T00:00:00,4740,2281,2305,63
2047,OS1845,82 minutes,18:45:00,2017-10-21T00:00:00,491,1742,1613,12
2048,Y42215,83 minutes,22:15:00,2010-06-22T00:00:00,5325,1824,1846,12
2049,AD1115,187 minutes,11:15:00,2015-07-03T00:00:00,13983,2610,2578,170
2050,W61500,102 minutes,15:00:00,2017-10-18T00:00:00,5461,585,671,14
2051,HG2100,127 minutes,21:00:00,2018-09-01T00:00:00,3661,1613,1456,169
2052,JL0700,614 minutes,07:00:00,2018-12-24T00:00:00,2987,421,2279,102
2053,U20600,109 minutes,06:00:00,2017-12-23T00:00:00,2297,636,502,12
2054,AY0600,91 minutes,06:00:00,2018-03-28T00:00:00,2350,438,421,12
2055,AV2045,92 minutes,20:45:00,2015-01-06T00:00:00,515,2710,2715,14
2056,UA1130,640 minutes,11:30:00,2018-12-17T00:00:00,5209,3550,3988,91
2057,VA2230,133 minutes,22:30:00,2015-02-22T00:00:00,5360,3320,3322,169
2058,BM0815,109 minutes,08:15:00,2018-12-01T00:00:00,312,469,687,181
2059,NZ1145,729 minutes,11:45:00,2018-02-28T00:00:00,345,2006,3406,94
2060,AY1845,69 minutes,18:45:00,2018-12-08T00:00:00,2350,1612,351,12
2061,FL1545,135 minutes,15:45:00,2019-01-15T00:00:00,1316,3867,1840,73
2062,SK1045,188 minutes,10:45:00,2015-11-13T00:00:00,4319,3998,687,14
2063,ZB0830,127 minutes,08:30:00,2018-07-06T00:00:00,220,502,3998,87
2064,XQ1400,167 minutes,14:00:00,2019-01-18T00:00:00,4573,1688,1611,74
2065,Y90915,48 minutes,09:15:00,2018-05-19T00:00:00,3148,2134,2109,186
2066,W30915,56 minutes,09:15:00,2013-03-16T00:00:00,20976,260,262,122
2067,VW1745,47 minutes,17:45:00,2018-05-10T00:00:00,1290,1824,5837,5
2068,US1745,205 minutes,17:45:00,2010-10-02T00:00:00,5265,3462,3717,12
2069,BT1715,204 minutes,17:15:00,2011-06-18T00:00:00,333,1218,3953,71
2070,AT1700,102 minutes,17:00:00,2018-12-05T00:00:00,4248,1064,5670,74
2071,BC1315,56 minutes,13:15:00,2011-10-15T00:00:00,4740,3942,2281,63
2072,AB0945,159 minutes,09:45:00,2018-05-13T00:00:00,214,293,347,74
2073,V71630,102 minutes,16:30:00,2018-09-25T00:00:00,20577,1322,1418,58
2074,GS0615,65 minutes,06:15:00,2011-03-26T00:00:00,690,3379,6401,169
2075,AT1600,40 minutes,16:00:00,2018-02-13T00:00:00,4248,1079,1078,6
2076,SK2200,65 minutes,22:00:00,2018-11-08T00:00:00,4319,718,715,112
2077,HG1830,154 minutes,18:30:00,2018-11-26T00:00:00,3661,1246,1613,14
2078,MH0600,167 minutes,06:00:00,2015-04-05T00:00:00,3378,507,421,14
2079,NH1245,63 minutes,12:45:00,2018-09-28T00:00:00,324,2347,2322,121
2080,IB1630,240 minutes,16:30:00,2018-12-02T00:00:00,2822,1056,1386,16
2081,FR1800,270 minutes,18:00:00,2018-12-23T00:00:00,4296,344,1056,74
2082,AF1030,67 minutes,10:30:00,2012-10-04T00:00:00,137,1538,1335,181
2083,AR2030,137 minutes,20:30:00,2013-05-19T00:00:00,412,2488,2442,169
2084,FR0745,125 minutes,07:45:00,2017-11-29T00:00:00,4296,1229,304,74
2085,XK1200,105 minutes,12:00:00,2017-03-07T00:00:00,1909,1418,1324,14
2086,U21215,128 minutes,12:15:00,2013-07-20T00:00:00,2297,342,1555,12
2087,LH1530,76 minutes,15:30:00,2016-04-06T00:00:00,3320,772,346,122
2088,U20900,69 minutes,09:00:00,2019-01-22T00:00:00,2297,491,580,12
2089,V01330,106 minutes,13:30:00,2018-09-24T00:00:00,1886,2851,2709,169
2090,PZ1015,95 minutes,10:15:00,2018-09-15T00:00:00,5156,4305,2564,14
2091,KE0930,600 minutes,09:30:00,2016-09-07T00:00:00,3163,3682,2560,92
2092,LH1445,888 minutes,14:45:00,2016-01-19T00:00:00,3320,340,3988,81
2093,US0700,687 minutes,07:00:00,2015-05-28T00:00:00,5265,1701,3830,18
2094,U21545,241 minutes,15:45:00,2017-12-09T00:00:00,2297,1665,1056,14
2095,F91015,191 minutes,10:15:00,2018-09-17T00:00:00,2468,1852,3458,12
2096,IG0730,72 minutes,07:30:00,2018-12-17T00:00:00,3463,1550,1561,63
2097,BM1700,109 minutes,17:00:00,2018-12-29T00:00:00,312,687,469,181
2098,SK2030,65 minutes,20:30:00,2014-02-01T00:00:00,4319,737,5597,229
2099,OS1000,141 minutes,10:00:00,2018-08-22T00:00:00,491,1613,1479,187
2100,KE0600,126 minutes,06:00:00,2018-12-16T00:00:00,3163,2279,2370,75
2101,SU1330,123 minutes,13:30:00,2012-06-28T00:00:00,130,2985,2963,12
2102,LA1315,51 minutes,13:15:00,2018-10-08T00:00:00,3200,2709,2708,14
2103,ST0630,195 minutes,06:30:00,2018-07-30T00:00:00,2547,339,1688,73
2104,AT0845,288 minutes,08:45:00,2019-01-10T00:00:00,4248,737,1074,74
2105,AI0915,50 minutes,09:15:00,2018-03-17T00:00:00,218,3093,3103,5
2106,AF1445,552 minutes,14:45:00,2012-01-19T00:00:00,137,2997,1382,19
2107,TK1930,57 minutes,19:30:00,2011-02-13T00:00:00,4951,5801,1701,74
2108,O61015,66 minutes,10:15:00,2017-08-15T00:00:00,3764,2555,2618,11
2109,UA1445,644 minutes,14:45:00,2018-09-09T00:00:00,5209,2279,3469,81
2110,W31700,73 minutes,17:00:00,2017-11-16T00:00:00,20976,273,263,73
2111,AZ1145,72 minutes,11:45:00,2010-08-18T00:00:00,596,1382,1526,169
2112,SV1100,176 minutes,11:00:00,2017-03-06T00:00:00,4533,2074,6747,14
2113,4U1815,95 minutes,18:15:00,2018-11-27T00:00:00,2548,344,1208,12
2114,FR0730,141 minutes,07:30:00,2018-09-20T00:00:00,4296,4166,1486,74
2115,LA0730,51 minutes,07:30:00,2018-10-25T00:00:00,3200,2708,2709,14
2116,SK1030,87 minutes,10:30:00,2018-12-21T00:00:00,4319,421,644,58
2117,V72015,141 minutes,20:15:00,2018-12-03T00:00:00,20577,1479,1551,58
2118,KQ2200,316 minutes,22:00:00,2015-12-24T00:00:00,3126,4059,273,74
2119,UA2030,494 minutes,20:30:00,2015-11-14T00:00:00,5209,3494,1665,91
2120,SN0645,112 minutes,06:45:00,2011-12-02T00:00:00,1531,302,644,46
2121,IR1145,137 minutes,11:45:00,2018-05-05T00:00:00,2922,2177,4330,14
2122,TU2030,102 minutes,20:30:00,2018-11-06T00:00:00,4870,286,1353,72
2123,ET0745,322 minutes,07:45:00,2018-12-26T00:00:00,2220,1107,273,95
2124,BE1315,64 minutes,13:15:00,2018-12-19T00:00:00,2421,421,433,6
2125,SV1315,309 minutes,13:15:00,2018-10-17T00:00:00,4533,3144,2082,20
2126,DH1330,134 minutes,13:30:00,2017-12-16T00:00:00,10128,1044,273,6
2127,AS1100,41 minutes,11:00:00,2018-04-18T00:00:00,439,184,3577,151
2128,S21030,67 minutes,10:30:00,2016-10-25T00:00:00,241,3008,3017,6
2129,TU1545,102 minutes,15:45:00,2017-09-27T00:00:00,4870,1353,286,72
2130,AI1145,56 minutes,11:45:00,2010-04-12T00:00:00,218,3017,3007,12
2131,FR1430,91 minutes,14:30:00,2018-02-23T00:00:00,4296,353,1525,74
2132,WF0945,121 minutes,09:45:00,2018-12-09T00:00:00,5439,663,636,151
2133,TF2030,54 minutes,20:30:00,2018-04-06T00:00:00,3386,738,711,229
2134,SU1100,190 minutes,11:00:00,2014-11-20T00:00:00,130,2985,580,16
2135,W30915,60 minutes,09:15:00,2014-05-15T00:00:00,20976,260,266,151
2136,U20915,242 minutes,09:15:00,2014-10-03T00:00:00,2297,1452,490,14
2137,NH1145,633 minutes,11:45:00,2018-10-19T00:00:00,324,2279,2179,19
2138,TK2145,295 minutes,21:45:00,2018-02-11T00:00:00,4951,4119,1701,14
2139,IB0600,560 minutes,06:00:00,2018-08-14T00:00:00,2822,3646,502,93
2140,AT0900,210 minutes,09:00:00,2017-10-13T00:00:00,4248,1074,246,73
2141,IG0715,94 minutes,07:15:00,2011-10-11T00:00:00,3463,1561,1678,14
2142,OS1545,82 minutes,15:45:00,2018-12-10T00:00:00,491,1613,1742,185
2143,US2130,132 minutes,21:30:00,2018-04-03T00:00:00,5265,3670,3858,74
2144,OZ1100,689 minutes,11:00:00,2018-05-01T00:00:00,28,2279,2006,94
2145,LA1230,103 minutes,12:30:00,2018-10-01T00:00:00,3200,2895,2709,14
2146,JL0845,614 minutes,08:45:00,2018-09-29T00:00:00,2987,421,2279,102
2147,LX1315,518 minutes,13:15:00,2018-11-09T00:00:00,4559,2997,1678,20
2148,A32100,102 minutes,21:00:00,2018-12-27T00:00:00,96,1590,1452,14
2149,ZB0700,318 minutes,07:00:00,2018-12-26T00:00:00,220,4057,502,16
2150,IR1615,307 minutes,16:15:00,2018-03-14T00:00:00,2922,1524,4330,8
2151,4U1400,140 minutes,14:00:00,2018-06-10T00:00:00,2548,1512,344,12
2152,IG0730,244 minutes,07:30:00,2018-12-16T00:00:00,3463,1051,1550,14
2153,SN1715,138 minutes,17:15:00,2018-08-12T00:00:00,1531,302,3959,12
2154,U61115,199 minutes,11:15:00,2016-11-06T00:00:00,5234,2990,6147,14
2155,SB1415,138 minutes,14:15:00,2018-12-15T00:00:00,139,2005,3320,14
2156,LA0715,115 minutes,07:15:00,2014-04-23T00:00:00,3200,2442,2650,14
2157,QF0915,96 minutes,09:15:00,2014-03-17T00:00:00,4089,3320,6238,151
2158,Y91015,48 minutes,10:15:00,2018-05-11T00:00:00,3148,2109,2134,186
2159,OA1415,50 minutes,14:15:00,2016-04-05T00:00:00,3776,1474,3941,14
2160,W31445,52 minutes,14:45:00,2011-09-17T00:00:00,20976,6972,273,151
2161,R22000,121 minutes,20:00:00,2014-04-22T00:00:00,3805,2991,4029,74
2162,LM1700,32 minutes,17:00:00,2015-05-13T00:00:00,3287,529,5564,221
2163,AV1815,85 minutes,18:15:00,2012-01-30T00:00:00,515,2673,2715,12
2164,BJ2100,176 minutes,21:00:00,2018-03-22T00:00:00,3740,293,1399,16
2165,VA1630,130 minutes,16:30:00,2010-06-24T00:00:00,5360,3940,3349,185
2166,W31200,51 minutes,12:00:00,2017-04-15T00:00:00,20976,260,264,73
2167,EP1245,96 minutes,12:45:00,2014-04-27T00:00:00,2923,2050,4331,185
2168,FR1045,185 minutes,10:45:00,2019-01-07T00:00:00,4296,1525,441,74
2169,VA1245,78 minutes,12:45:00,2018-10-30T00:00:00,5360,3990,3320,6
2170,AY0945,81 minutes,09:45:00,2014-11-11T00:00:00,2350,421,453,14
2171,W30730,56 minutes,07:30:00,2013-02-24T00:00:00,20976,262,260,73
2172,TU1915,94 minutes,19:15:00,2018-12-25T00:00:00,4870,1218,287,12
2173,EI1015,118 minutes,10:15:00,2018-12-04T00:00:00,837,599,1665,14
2174,UA0900,492 minutes,09:00:00,2013-01-07T00:00:00,5209,1665,3797,20
2175,LA1415,185 minutes,14:15:00,2013-01-18T00:00:00,3200,2442,2496,14
2176,FR1345,103 minutes,13:45:00,2015-12-18T00:00:00,4296,1636,3998,74
2177,TU1345,162 minutes,13:45:00,2018-10-21T00:00:00,4870,580,287,72
2178,AR1345,101 minutes,13:45:00,2018-09-12T00:00:00,412,2442,2455,169
2179,FR0645,157 minutes,06:45:00,2018-10-15T00:00:00,4296,3953,478,74
2180,TG1515,660 minutes,15:15:00,2018-09-03T00:00:00,4940,3885,1613,94
2181,FR1115,113 minutes,11:15:00,2019-01-28T00:00:00,4296,1353,1230,74
2182,ME0715,390 minutes,07:15:00,2012-01-04T00:00:00,3490,248,2177,19
2183,TP0615,417 minutes,06:15:00,2018-05-23T00:00:00,4869,580,2179,19
2184,MH2115,339 minutes,21:15:00,2018-11-05T00:00:00,3378,3304,3351,20
2185,KL2200,92 minutes,22:00:00,2019-01-17T00:00:00,3090,1529,580,63
2186,T70600,82 minutes,06:00:00,2012-09-26T00:00:00,4965,1320,1273,53
2187,TK1100,157 minutes,11:00:00,2018-08-19T00:00:00,4951,7490,1701,74
2188,TK1000,62 minutes,10:00:00,2013-02-14T00:00:00,4951,8266,1682,73
2189,UA1830,196 minutes,18:30:00,2018-09-28T00:00:00,5209,3830,178,73
2190,FR1900,141 minutes,19:00:00,2016-08-11T00:00:00,4296,1486,4166,74
2191,QS1045,169 minutes,10:45:00,2015-08-31T00:00:00,5097,1587,1452,74
2192,AZ0630,76 minutes,06:30:00,2016-11-14T00:00:00,596,1382,347,165
2193,FR0615,176 minutes,06:15:00,2017-12-02T00:00:00,4296,537,1553,74
2194,FR1545,213 minutes,15:45:00,2010-09-06T00:00:00,4296,1075,585,74
2195,4U1715,107 minutes,17:15:00,2013-12-18T00:00:00,2548,351,1646,12
2196,WX1730,52 minutes,17:30:00,2018-12-19T00:00:00,1792,591,503,48
2197,FR1730,112 minutes,17:30:00,2010-12-22T00:00:00,4296,355,1251,74
2198,U22100,134 minutes,21:00:00,2016-01-29T00:00:00,2297,1665,1253,12
2199,EP1230,119 minutes,12:30:00,2016-02-12T00:00:00,2923,4331,2166,185
2200,BG0645,136 minutes,06:45:00,2010-08-28T00:00:00,1359,3093,3076,74
2201,V71630,94 minutes,16:30:00,2017-08-16T00:00:00,20577,1514,1551,58
2202,NH2100,53 minutes,21:00:00,2017-12-01T00:00:00,324,2359,3409,74
2203,TK1230,109 minutes,12:30:00,2018-10-08T00:00:00,4951,6753,4317,74
2204,LA0930,136 minutes,09:30:00,2014-09-18T00:00:00,3200,2649,2650,12
2205,SU1445,214 minutes,14:45:00,2019-01-24T00:00:00,130,2985,1452,16
2206,IR1230,108 minutes,12:30:00,2016-01-02T00:00:00,2922,2134,4331,213
2207,Y41300,172 minutes,13:00:00,2018-07-23T00:00:00,5325,1804,1847,12
2208,7H1530,37 minutes,15:30:00,2014-12-04T00:00:00,16726,3615,7188,228
2209,LA1145,115 minutes,11:45:00,2017-02-13T00:00:00,3200,2650,2442,14
2210,IR1445,54 minutes,14:45:00,2018-12-31T00:00:00,2922,2104,2121,185
2211,FR1945,137 minutes,19:45:00,2014-03-12T00:00:00,4296,304,1636,74
2212,ZL2230,70 minutes,22:30:00,2018-06-04T00:00:00,4178,3341,6256,230
2213,TK1445,154 minutes,14:45:00,2018-11-27T00:00:00,4951,1701,1528,75
2214,LA1545,54 minutes,15:45:00,2018-05-02T00:00:00,3200,2651,2649,12
2215,IG1830,78 minutes,18:30:00,2018-12-02T00:00:00,3463,1524,345,14
2216,FR1300,258 minutes,13:00:00,2017-09-20T00:00:00,4296,1212,458,74
2217,AT1630,59 minutes,16:30:00,2011-01-24T00:00:00,4248,1078,1074,6
2218,LX2245,42 minutes,22:45:00,2013-03-18T00:00:00,4559,1675,1678,229
2219,TK0745,98 minutes,07:45:00,2018-06-13T00:00:00,4951,1723,1701,74
2220,V71415,85 minutes,14:15:00,2018-12-25T00:00:00,20577,1324,1435,58
2221,UA1215,630 minutes,12:15:00,2018-12-26T00:00:00,5209,580,3550,93
2222,AY0615,620 minutes,06:15:00,2019-01-18T00:00:00,2350,3885,421,26
2223,IR2000,106 minutes,20:00:00,2011-06-26T00:00:00,2922,4331,5935,185
2224,FL0615,135 minutes,06:15:00,2018-07-28T00:00:00,1316,1840,3867,73
2225,SK2100,83 minutes,21:00:00,2012-12-29T00:00:00,4319,737,3959,229
2226,IB1330,98 minutes,13:30:00,2016-12-22T00:00:00,2822,1253,1273,120
2227,KL1245,192 minutes,12:45:00,2011-09-07T00:00:00,3090,580,3941,63
2228,WF1415,41 minutes,14:15:00,2015-10-12T00:00:00,5439,638,666,150
2229,4O0830,75 minutes,08:30:00,2018-10-14T00:00:00,17885,1836,1850,14
2230,W31530,64 minutes,15:30:00,2019-01-03T00:00:00,20976,260,263,73
2231,U21315,69 minutes,13:15:00,2018-06-04T00:00:00,2297,1399,1665,12
2232,BE2200,87 minutes,22:00:00,2018-11-29T00:00:00,2421,352,469,166
2233,LA0745,139 minutes,07:45:00,2018-08-19T00:00:00,3200,2442,2487,14
2234,LH1945,168 minutes,19:45:00,2014-03-03T00:00:00,3320,345,1230,14
2235,OS2100,206 minutes,21:00:00,2017-12-22T00:00:00,491,1128,1613,12
2236,EP2030,116 minutes,20:30:00,2017-10-17T00:00:00,2923,2106,4331,185
2237,WF1200,61 minutes,12:00:00,2018-06-30T00:00:00,5439,663,649,148
2238,S72200,388 minutes,22:00:00,2017-10-11T00:00:00,4329,340,4078,74
2239,TK2030,179 minutes,20:30:00,2013-09-30T00:00:00,4951,4317,4330,74
2240,TK2230,61 minutes,22:30:00,2018-10-01T00:00:00,4951,1701,9273,12
2241,A30830,208 minutes,08:30:00,2018-12-29T00:00:00,96,1452,1382,14
2242,UA1500,159 minutes,15:00:00,2019-01-09T00:00:00,5209,3484,156,121
2243,SK1400,182 minutes,14:00:00,2019-01-07T00:00:00,4319,1555,644,74
2244,TK0745,652 minutes,07:45:00,2019-01-15T00:00:00,4951,3930,3361,94
2245,G31900,175 minutes,19:00:00,2016-08-17T00:00:00,1790,2443,2564,74
2246,Y80745,70 minutes,07:45:00,2017-08-19T00:00:00,16725,2633,2564,174
2247,VY2215,112 minutes,22:15:00,2015-07-31T00:00:00,2439,1555,1246,14
2248,ZH0630,116 minutes,06:30:00,2017-06-08T00:00:00,4611,3364,6387,63
2249,U21630,123 minutes,16:30:00,2018-11-28T00:00:00,2297,1382,669,12
2250,UA0915,69 minutes,09:15:00,2018-12-28T00:00:00,5209,3646,3564,230
2251,4U1215,112 minutes,12:15:00,2016-12-13T00:00:00,2548,1216,350,12
2252,UA1530,679 minutes,15:30:00,2011-04-27T00:00:00,5209,3550,346,92
2253,UA1730,130 minutes,17:30:00,2014-10-23T00:00:00,5209,3720,3484,121
2254,HG1830,279 minutes,18:30:00,2017-08-27T00:00:00,3661,1613,1055,16
2255,CU2230,195 minutes,22:30:00,2015-11-15T00:00:00,1936,1909,2709,12
2256,OA0815,69 minutes,08:15:00,2018-12-08T00:00:00,3776,1194,3941,151
2257,CZ2145,386 minutes,21:45:00,2018-12-05T00:00:00,1767,3370,3156,94
2258,SU1345,716 minutes,13:45:00,2016-07-13T00:00:00,130,3576,2985,19
2259,FR2200,88 minutes,22:00:00,2010-06-08T00:00:00,4296,1353,304,74
2260,AC1430,79 minutes,14:30:00,2018-09-26T00:00:00,330,5538,146,150
2261,LX1930,88 minutes,19:30:00,2017-07-13T00:00:00,4559,1678,507,16
2262,AV1545,54 minutes,15:45:00,2018-10-06T00:00:00,515,2715,2716,6
2263,SX2100,87 minutes,21:00:00,2018-09-20T00:00:00,18543,1676,342,184
2264,LO1800,103 minutes,18:00:00,2018-08-13T00:00:00,3210,679,345,166
2265,UA1315,413 minutes,13:15:00,2018-10-28T00:00:00,5209,302,253,20
2266,A31445,211 minutes,14:45:00,2018-06-23T00:00:00,96,1452,1264,14
2267,W32200,77 minutes,22:00:00,2017-06-03T00:00:00,20976,269,273,122
2268,BV2030,684 minutes,20:30:00,2018-04-21T00:00:00,1463,1524,1852,89
2269,MU1300,91 minutes,13:00:00,2017-07-15T00:00:00,1758,6341,6955,63
2270,TP1930,76 minutes,19:30:00,2019-01-04T00:00:00,4869,1638,1074,53
2271,TV1400,127 minutes,14:00:00,2018-12-18T00:00:00,5333,4097,6366,12
2272,LA1730,115 minutes,17:30:00,2019-01-20T00:00:00,3200,2650,2442,14
2273,PS1345,148 minutes,13:45:00,2019-01-22T00:00:00,5282,2939,340,74
2274,ST1500,169 minutes,15:00:00,2018-11-20T00:00:00,2547,1742,502,73
2275,A30945,51 minutes,09:45:00,2017-02-10T00:00:00,96,1452,1472,14
2276,KL1245,578 minutes,12:45:00,2017-04-01T00:00:00,3090,1177,580,18
2277,AB1445,133 minutes,14:45:00,2018-07-30T00:00:00,214,1488,346,74
2278,JJ1330,57 minutes,13:30:00,2018-04-07T00:00:00,4867,2537,2612,12
2279,AD1500,104 minutes,15:00:00,2013-09-01T00:00:00,13983,2581,2548,169
2280,AR1415,98 minutes,14:15:00,2018-12-17T00:00:00,412,2454,2442,169
2281,TK0845,70 minutes,08:45:00,2018-12-30T00:00:00,4951,3941,1701,14
2282,SK1945,529 minutes,19:45:00,2019-01-16T00:00:00,4319,3364,737,20
2283,SU0600,588 minutes,06:00:00,2010-02-12T00:00:00,130,3797,2985,97
2284,W31830,48 minutes,18:30:00,2017-10-27T00:00:00,20976,262,273,73
2285,FR0815,131 minutes,08:15:00,2011-06-29T00:00:00,4296,1066,1439,74
2286,LX2130,60 minutes,21:30:00,2018-06-11T00:00:00,4559,1665,1382,12
2287,VR1245,228 minutes,12:45:00,2014-06-10T00:00:00,5041,5674,2559,87
2288,HG1430,289 minutes,14:30:00,2013-09-09T00:00:00,3661,1609,1056,14
2289,Y90915,48 minutes,09:15:00,2014-05-19T00:00:00,3148,2134,2109,186
2290,S20745,57 minutes,07:45:00,2019-01-18T00:00:00,241,3001,2997,74
2291,TK1630,196 minutes,16:30:00,2018-03-01T00:00:00,4951,1701,1218,18
2292,LH2030,307 minutes,20:30:00,2019-01-20T00:00:00,3320,189,507,12
2293,AT1630,59 minutes,16:30:00,2018-06-14T00:00:00,4248,1078,1074,6
2294,SK0730,59 minutes,07:30:00,2018-12-13T00:00:00,4319,737,421,6
2295,EP1130,113 minutes,11:30:00,2018-01-24T00:00:00,2923,2162,2157,185
2296,AI0730,42 minutes,07:30:00,2015-08-21T00:00:00,218,3039,3050,12
2297,NH2015,66 minutes,20:15:00,2018-08-10T00:00:00,324,2334,4381,74
2298,W30745,63 minutes,07:45:00,2018-06-16T00:00:00,20976,275,260,73
2299,PS1315,110 minutes,13:15:00,2016-03-07T00:00:00,5282,1613,2947,169
2300,U21245,49 minutes,12:45:00,2018-12-12T00:00:00,2297,465,491,14
2301,XQ1145,56 minutes,11:45:00,2017-09-01T00:00:00,4573,1706,1688,74
2302,OS1015,85 minutes,10:15:00,2015-01-06T00:00:00,491,1613,344,14
2303,TS1200,599 minutes,12:00:00,2015-07-16T00:00:00,1317,3941,146,18
2304,WY0715,140 minutes,07:15:00,2018-12-30T00:00:00,3778,2194,4330,166
2305,TK1515,108 minutes,15:15:00,2018-04-25T00:00:00,4951,1489,1701,14
2306,TL1330,168 minutes,13:30:00,2018-03-09T00:00:00,338,3330,3999,165
2307,CI1415,118 minutes,14:15:00,2012-10-31T00:00:00,1756,2307,2276,74
2308,BA0945,165 minutes,09:45:00,2012-08-16T00:00:00,1355,478,421,169
2309,PC1130,51 minutes,11:30:00,2018-12-25T00:00:00,3926,3941,1706,74
2310,FS1730,49 minutes,17:30:00,2017-11-14T00:00:00,4513,1157,293,12
2311,HG1100,144 minutes,11:00:00,2018-02-24T00:00:00,3661,1609,1452,14
2312,LA1500,112 minutes,15:00:00,2018-04-25T00:00:00,3200,2650,2651,12
2313,4U1230,180 minutes,12:30:00,2018-08-17T00:00:00,2548,4317,342,12
2314,ZH1215,109 minutes,12:15:00,2018-01-30T00:00:00,4611,3382,3370,14
2315,AY2030,157 minutes,20:30:00,2015-02-16T00:00:00,2350,421,1569,14
2316,FR2100,184 minutes,21:00:00,2019-01-14T00:00:00,4296,699,1486,74
2317,OA1900,60 minutes,19:00:00,2018-09-25T00:00:00,3776,1472,3941,151
2318,AZ1815,76 minutes,18:15:00,2012-03-07T00:00:00,596,353,1382,165
2319,Y41315,86 minutes,13:15:00,2012-02-06T00:00:00,5325,1854,1804,12
2320,U21800,115 minutes,18:00:00,2014-02-06T00:00:00,2297,502,1562,14
2321,W32030,64 minutes,20:30:00,2015-09-12T00:00:00,20976,263,260,73
2322,AV0915,44 minutes,09:15:00,2018-04-20T00:00:00,515,2715,2722,4
2323,KL1330,363 minutes,13:30:00,2018-07-23T00:00:00,3090,1382,260,18
2324,EI1630,157 minutes,16:30:00,2018-12-29T00:00:00,837,1613,599,14
2325,AR1745,101 minutes,17:45:00,2018-01-08T00:00:00,412,2455,2442,169
2326,KL1745,192 minutes,17:45:00,2011-08-13T00:00:00,3090,3941,580,63
2327,W31015,92 minutes,10:15:00,2016-07-15T00:00:00,20976,273,270,122
2328,AD0945,62 minutes,09:45:00,2018-07-28T00:00:00,13983,2545,2535,6
2329,VA1030,58 minutes,10:30:00,2018-03-15T00:00:00,5360,6235,3351,186
2330,OS1645,101 minutes,16:45:00,2012-02-09T00:00:00,491,580,1613,185
2331,2N2230,39 minutes,22:30:00,2018-10-13T00:00:00,3652,442,737,230
2332,BE1415,50 minutes,14:15:00,2018-12-25T00:00:00,2421,421,455,6
2333,UN1230,584 minutes,12:30:00,2018-12-23T00:00:00,5067,4029,3179,81
2334,BE0945,107 minutes,09:45:00,2018-02-28T00:00:00,2421,1354,495,170
2335,UA1715,159 minutes,17:15:00,2018-12-30T00:00:00,5209,156,3484,121
2336,TK0845,66 minutes,08:45:00,2018-12-29T00:00:00,4951,1688,1701,75
2337,AT1515,102 minutes,15:15:00,2016-05-30T00:00:00,4248,1064,5670,74
2338,US1245,658 minutes,12:45:00,2018-04-17T00:00:00,5265,1701,3714,18
2339,KL1815,703 minutes,18:15:00,2018-11-05T00:00:00,3090,813,580,93
2340,IG1715,130 minutes,17:15:00,2016-10-31T00:00:00,3463,1519,345,14
2341,TK1845,66 minutes,18:45:00,2017-08-22T00:00:00,4951,1701,1486,74
2342,FR1245,173 minutes,12:45:00,2017-07-10T00:00:00,4296,1488,304,74
2343,MU1730,133 minutes,17:30:00,2017-10-05T00:00:00,1758,3388,4085,14
2344,ZH1400,161 minutes,14:00:00,2018-11-20T00:00:00,4611,3372,3364,63
2345,AI1330,790 minutes,13:30:00,2018-10-12T00:00:00,218,3339,3093,102
2346,US0645,658 minutes,06:45:00,2018-05-08T00:00:00,5265,3714,1701,18
2347,TR0615,267 minutes,06:15:00,2011-09-13T00:00:00,4936,3316,3131,14
2348,4U1430,103 minutes,14:30:00,2017-12-06T00:00:00,2548,1200,350,12
2349,NH1230,76 minutes,12:30:00,2016-08-02T00:00:00,324,2287,5999,63
2350,FB1200,160 minutes,12:00:00,2015-07-21T00:00:00,1548,1382,1194,169
2351,LX0845,122 minutes,08:45:00,2018-11-28T00:00:00,4559,1229,1678,14
2352,4U2215,158 minutes,22:15:00,2018-12-19T00:00:00,2548,1509,352,12
2353,AZ2115,94 minutes,21:15:00,2018-07-17T00:00:00,596,1512,1529,14
2354,ZH1545,94 minutes,15:45:00,2018-03-24T00:00:00,4611,4380,3364,63
2355,AD0600,122 minutes,06:00:00,2018-11-30T00:00:00,13983,2564,2569,170
2356,VA2100,70 minutes,21:00:00,2016-09-07T00:00:00,5360,3351,3346,185
