flight_booking_id,flight_id,trip_id,seat,price,travel_class
1397,5372,1272,7F,215,economy
8045,23,1273,8D,130,economy
3734,6464,1273,37C,530,business
5367,5071,1274,2G,639,economy
161,4888,1274,20F,1039,business
6899,6908,1275,4E,16,economy
5014,6162,1275,9B,16,economy
861,2798,1276,10C,329,economy
873,4426,1276,20I,729,business
5639,3774,1277,23F,499,business
2972,4430,1277,7C,99,economy
2315,2691,1278,3D,97,economy
6351,4523,1278,9B,97,economy
1138,3014,1279,26B,1040,business
3500,2139,1279,30H,1040,business
7902,5160,1280,16F,748,business
6829,2149,1280,26B,748,business
8171,7044,1281,30F,531,business
1766,5888,1281,26D,531,business
6874,6241,1282,43J,466,business
6890,1139,1282,36H,466,business
339,58,1283,3E,78,economy
2344,5411,1283,37G,478,business
7538,5600,1284,1B,9,economy
4255,4576,1284,9B,9,economy
5121,4642,1285,2F,138,economy
1457,4777,1285,4G,138,economy
5455,6009,1286,6H,303,economy
2272,7806,1286,2C,303,economy
5896,2665,1287,5F,59,economy
2169,7230,1287,12B,459,business
5027,604,1288,5J,158,economy
6935,3047,1288,5D,158,economy
6489,5371,1289,15G,492,business
5699,3357,1289,8I,92,economy
4406,2622,1290,10A,719,economy
3083,5938,1290,29D,1119,business
3988,6767,1291,5C,197,economy
3205,6239,1291,14J,597,business
5644,8040,1292,32J,546,business
2991,2716,1292,39F,546,business
6527,927,1293,6G,217,economy
4430,6132,1293,6G,217,economy
835,4442,1294,40D,517,business
3108,3132,1294,16C,517,business
878,3415,1295,3E,831,economy
5040,7007,1295,2G,831,economy
2924,3824,1296,1D,102,economy
4553,6178,1296,31B,502,business
2213,1742,1297,35C,570,business
7635,5853,1297,34G,570,business
4673,804,1298,43F,972,business
520,2369,1298,7C,572,economy
5511,2057,1299,20G,525,business
3900,7418,1299,5H,125,economy
2836,6899,1300,4B,160,economy
4970,919,1300,3I,160,economy
7772,3996,1301,5I,130,economy
4497,641,1301,8H,130,economy
3717,5104,1302,16B,433,business
7547,1580,1302,7B,33,economy
2610,3870,1303,39H,515,business
2378,5703,1303,15A,515,business
6268,3540,1304,39E,415,business
1017,1101,1304,8I,15,economy
3349,1752,1305,33C,609,business
6297,7156,1305,27J,609,business
8183,632,1306,42G,415,business
7478,7509,1306,7E,15,economy
4632,3050,1307,40I,455,business
1262,1475,1307,3E,55,economy
1300,986,1308,28A,429,business
6345,6808,1308,17A,429,business
1439,5830,1309,41H,786,business
5130,3035,1309,9D,386,economy
122,1776,1310,4B,303,economy
5347,1779,1310,13H,703,business
3865,7347,1311,29G,465,business
2560,1926,1311,36F,465,business
2995,1367,1312,5I,270,economy
2509,214,1312,7H,270,economy
7107,8072,1313,4G,84,economy
1519,6964,1313,26C,484,business
1172,4825,1314,1G,641,economy
6460,7619,1314,7G,641,economy
2348,3053,1315,10E,194,economy
8035,4616,1315,1J,194,economy
823,2384,1316,2C,41,economy
59,2754,1316,8F,41,economy
1435,485,1317,17E,618,business
4323,4295,1317,16H,618,business
4650,4909,1318,12J,500,business
6830,261,1318,31F,500,business
8119,3880,1319,1D,249,economy
2296,46,1319,13E,649,business
30,6855,1320,8A,281,economy
545,8079,1320,9I,281,economy
95,899,1321,6G,91,economy
1352,7116,1321,31A,491,business
2873,7778,1322,42E,1389,business
2887,5148,1322,6I,989,economy
1688,3161,1323,14E,467,business
8096,5217,1323,21H,467,business
3343,1466,1324,32J,412,business
4924,3158,1324,1C,12,economy
1148,3720,1325,38H,435,business
3747,4895,1325,43A,435,business
570,1896,1326,17A,623,business
5288,6636,1326,6H,223,economy
5039,548,1327,28A,632,business
3984,7896,1327,6C,232,economy
151,210,1328,28B,495,business
2695,1747,1328,17E,495,business
4329,5238,1329,4H,190,economy
3809,7873,1329,33G,590,business
745,6650,1330,40J,424,business
4935,557,1330,3G,24,economy
8184,5341,1331,44H,446,business
7748,3722,1331,6I,46,economy
2958,6368,1332,3C,31,economy
2738,1477,1332,22D,431,business
6615,4340,1333,26E,423,business
5275,5151,1333,2B,23,economy
2563,4440,1334,18G,576,business
320,3593,1334,28D,576,business
712,1057,1335,3A,30,economy
3007,1154,1335,27D,430,business
4893,3056,1336,13D,634,business
6502,4134,1336,7I,234,economy
7988,96,1337,44C,586,business
3386,2316,1337,3G,186,economy
6175,7299,1338,4J,49,economy
2150,7394,1338,29A,449,business
1259,2302,1339,17H,467,business
4944,8074,1339,30I,467,business
1478,1105,1340,22J,612,business
5701,2235,1340,5C,212,economy
4298,7948,1341,7G,145,economy
3263,3551,1341,31B,545,business
449,606,1342,36H,461,business
3305,4226,1342,44H,461,business
4392,6353,1343,34B,428,business
6802,8108,1343,37B,428,business
8131,7201,1344,6C,153,economy
7151,318,1344,9G,153,economy
6930,4395,1345,14I,443,business
606,4795,1345,2G,43,economy
3736,1340,1346,41I,635,business
6969,2929,1346,31G,635,business
1477,988,1347,5I,150,economy
1263,407,1347,6J,150,economy
7738,4763,1348,19E,600,business
53,2291,1348,33B,600,business
1430,1813,1349,6H,50,economy
8091,5673,1349,5F,50,economy
6877,6714,1350,4E,130,economy
2869,4263,1350,3C,130,economy
2673,5060,1351,10F,111,economy
2416,216,1351,6G,111,economy
6997,715,1352,9A,179,economy
6221,5498,1352,9F,179,economy
5035,1526,1353,31I,475,business
381,6378,1353,9G,75,economy
455,7743,1354,39B,459,business
2207,5782,1354,10F,59,economy
7371,2249,1355,14A,512,business
5210,3518,1355,28F,512,business
6194,7300,1356,29B,425,business
5383,2008,1356,18H,425,business
4017,439,1357,3G,10,economy
2723,2497,1357,9F,10,economy
5309,6764,1358,10B,56,economy
3968,6080,1358,20H,456,business
4684,962,1359,5E,65,economy
3643,8144,1359,5G,65,economy
6920,1668,1360,6I,169,economy
1107,7105,1360,17H,569,business
7074,5173,1361,42G,602,business
2261,1114,1361,5D,202,economy
760,4322,1362,6H,40,economy
7121,5284,1362,28D,440,business
572,5551,1363,10I,138,economy
3435,2844,1363,41J,538,business
6689,2402,1364,10J,84,economy
5087,5331,1364,25C,484,business
7470,5022,1365,7B,108,economy
2837,2199,1365,40E,508,business
7234,5624,1366,36H,629,business
5867,5161,1366,36C,629,business
2003,2442,1367,2I,100,economy
6056,2295,1367,7G,100,economy
2984,2681,1368,6H,71,economy
6757,2796,1368,30E,471,business
1944,1007,1369,25E,429,business
6257,6624,1369,26D,429,business
4104,5511,1370,8G,40,economy
803,2707,1370,7F,40,economy
3578,6473,1371,36E,450,business
2258,3585,1371,26G,450,business
3908,6694,1372,14G,455,business
8029,7303,1372,9A,55,economy
1501,5487,1373,22J,472,business
2779,5359,1373,20I,472,business
4907,7429,1374,17H,551,business
2281,3575,1374,28F,551,business
5840,4256,1375,8H,155,economy
114,5808,1375,10I,155,economy
5960,7408,1376,26J,518,business
2774,3417,1376,26H,518,business
1087,5845,1377,16G,469,business
6625,4521,1377,29H,469,business
8012,2904,1378,6E,36,economy
1547,7002,1378,20H,436,business
4611,6837,1379,2E,43,economy
7362,5829,1379,6C,43,economy
1014,207,1380,20J,549,business
27,3888,1380,3E,149,economy
383,482,1381,35C,485,business
5336,1578,1381,3J,85,economy
5882,7842,1382,35E,603,business
668,6070,1382,7B,203,economy
4402,1204,1383,27A,473,business
2544,8049,1383,23D,473,business
4423,4669,1384,6H,157,economy
8008,5248,1384,7F,157,economy
5144,1128,1385,1B,114,economy
4093,6711,1385,20B,514,business
6092,1097,1386,7B,58,economy
331,2886,1386,7B,58,economy
7333,8034,1387,36G,488,business
4064,1692,1387,16I,488,business
5200,6490,1388,22B,678,business
7084,4014,1388,24C,678,business
2637,6501,1389,23I,411,business
2660,1594,1389,6B,11,economy
2484,8134,1390,5E,106,economy
7071,2964,1390,6I,106,economy
476,3323,1391,32F,426,business
5444,6375,1391,7A,26,economy
1186,7121,1392,22D,477,business
7034,2698,1392,40G,477,business
2785,890,1393,37I,670,business
7951,1194,1393,1G,270,economy
7202,3413,1394,32C,488,business
4229,1369,1394,1E,88,economy
5999,2712,1395,8G,51,economy
778,6105,1395,20E,451,business
1438,3993,1396,22F,559,business
5402,2177,1396,33B,559,business
5187,7482,1397,6H,33,economy
2269,3253,1397,17H,433,business
7514,382,1398,8C,181,economy
1843,3547,1398,13H,581,business
6764,296,1399,6F,96,economy
3817,2958,1399,36H,496,business
181,1368,1400,4E,23,economy
2452,7030,1400,41I,423,business
5825,3852,1401,38G,583,business
4231,5132,1401,42H,583,business
5080,7974,1402,5I,117,economy
1895,5259,1402,10E,117,economy
3024,2940,1403,7F,32,economy
263,317,1403,28E,432,business
2600,617,1404,35B,499,business
2085,5907,1404,3J,99,economy
4061,6774,1405,9E,137,economy
7051,3351,1405,8J,137,economy
755,2117,1406,14G,534,business
4936,1415,1406,7I,134,economy
3187,160,1407,5D,605,economy
5597,6452,1407,18E,1005,business
2389,1336,1408,7F,73,economy
3715,2269,1408,8H,73,economy
5260,2960,1409,27J,500,business
842,7776,1409,40B,500,business
4007,5027,1410,4G,131,economy
2703,7647,1410,8J,131,economy
218,1637,1411,33A,433,business
4640,6109,1411,16F,433,business
46,326,1412,1B,297,economy
1553,2576,1412,10H,297,economy
1837,7047,1413,26E,510,business
7228,1443,1413,1J,110,economy
3456,4579,1414,4J,264,economy
1371,7009,1414,17B,664,business
8010,3261,1415,10H,44,economy
6081,882,1415,8E,44,economy
4887,1823,1416,30J,744,business
7349,700,1416,2A,344,economy
3905,5779,1417,36C,475,business
8026,1682,1417,3C,75,economy
3270,5799,1418,12D,530,business
6759,5089,1418,4A,130,economy
4677,6761,1419,9D,191,economy
6325,1603,1419,36C,591,business
5313,1829,1420,37H,461,business
1623,103,1420,7F,61,economy
5183,4119,1421,7D,153,economy
4688,724,1421,2H,153,economy
1071,7232,1422,13F,431,business
2562,1132,1422,32I,431,business
4780,2787,1423,27I,742,business
4530,3793,1423,38F,742,business
913,195,1424,2D,532,economy
7568,1060,1424,5C,532,economy
960,1412,1425,17E,485,business
4579,7456,1425,19E,485,business
5215,7816,1426,9H,54,economy
21,3237,1426,32I,454,business
2093,3424,1427,20F,436,business
5569,8029,1427,10G,36,economy
1376,6589,1428,43F,498,business
8048,1456,1428,24J,498,business
3370,8177,1429,22B,793,business
6578,4414,1429,1A,393,economy
6652,4748,1430,42C,440,business
3464,5097,1430,37G,440,business
8075,4049,1431,8G,45,economy
7298,8081,1431,42A,445,business
7697,244,1432,44G,492,business
5240,7340,1432,8H,92,economy
4049,1800,1433,38D,508,business
4359,6260,1433,1F,108,economy
7499,3450,1434,18G,686,business
3678,7875,1434,24F,686,business
7230,3295,1435,8E,403,economy
608,4804,1435,33J,803,business
2313,3698,1436,38C,421,business
4724,3307,1436,2C,21,economy
7222,3330,1437,9E,224,economy
5038,3899,1437,6G,224,economy
1980,271,1438,6C,56,economy
3333,7813,1438,18I,456,business
4641,5436,1439,38E,418,business
6042,5688,1439,8F,18,economy
7459,3833,1440,42G,592,business
4443,4169,1440,27B,592,business
7328,2265,1441,25F,862,business
454,7591,1441,30C,862,business
3047,5906,1442,8G,102,economy
1052,3363,1442,38E,502,business
5811,304,1443,12C,1401,business
5019,8101,1443,41B,1401,business
4335,7358,1444,7A,117,economy
7341,2678,1444,9I,117,economy
920,3733,1445,8E,450,economy
3207,1040,1445,38I,850,business
925,7723,1446,29H,440,business
3213,5664,1446,39J,440,business
2335,6217,1447,18G,454,business
6900,3627,1447,17J,454,business
5316,462,1448,23C,812,business
1867,1176,1448,31G,812,business
5083,4479,1449,15G,436,business
4840,567,1449,2A,36,economy
1912,7969,1450,6C,40,economy
4324,2614,1450,15J,440,business
7093,2530,1451,8H,41,economy
515,2230,1451,6I,41,economy
4331,5828,1452,26E,440,business
467,2856,1452,27F,440,business
2347,4996,1453,4G,45,economy
4214,1733,1453,31F,445,business
6283,1953,1454,7A,306,economy
5749,2993,1454,27J,706,business
5850,7320,1455,6D,171,economy
5875,2207,1455,6A,171,economy
1639,2028,1456,41G,640,business
5617,5856,1456,29I,640,business
6301,4221,1457,1H,66,economy
25,5769,1457,10A,66,economy
4180,84,1458,5J,81,economy
7754,4307,1458,9A,81,economy
2945,2802,1459,20A,473,business
5634,5152,1459,10I,73,economy
6959,2917,1460,3D,210,economy
5891,5400,1460,21G,610,business
6756,896,1461,27C,583,business
1454,4431,1461,1I,183,economy
1016,619,1462,40B,589,business
3589,5634,1462,3I,189,economy
2314,3242,1463,30B,830,business
2328,4160,1463,16C,830,business
1112,773,1464,6I,241,economy
3153,2448,1464,20F,641,business
7356,851,1465,1C,721,economy
5211,2989,1465,34C,1121,business
6534,647,1466,8G,138,economy
5234,234,1466,6C,138,economy
3185,4673,1467,39C,425,business
2147,6384,1467,2J,25,economy
729,1257,1468,37G,1005,business
5173,3664,1468,41I,1005,business
2537,6725,1469,6C,141,economy
821,6917,1469,10C,141,economy
130,3760,1470,29F,588,business
4550,1728,1470,3B,188,economy
1211,4232,1471,17F,462,business
5966,7362,1471,14E,462,business
7374,659,1472,5G,62,economy
4372,3234,1472,7I,62,economy
7398,3189,1473,27A,582,business
5236,4596,1473,27C,582,business
5781,1271,1474,22A,438,business
2330,613,1474,41E,438,business
4689,5183,1475,5B,102,economy
4175,1003,1475,17H,502,business
6387,6097,1476,10J,82,economy
3157,2219,1476,25E,482,business
746,5204,1477,2B,78,economy
1981,360,1477,7C,78,economy
7456,2737,1478,24E,433,business
2299,6809,1478,32B,433,business
2063,6617,1479,20H,455,business
4196,5137,1479,5B,55,economy
7236,4664,1480,31B,473,business
3719,1218,1480,33B,473,business
7253,521,1481,3H,10,economy
5884,6400,1481,2C,10,economy
168,369,1482,9G,98,economy
2725,1522,1482,9B,98,economy
3050,3488,1483,41G,479,business
5479,4199,1483,36H,479,business
7698,6219,1484,5B,209,economy
6588,3292,1484,2D,209,economy
4543,7263,1485,9F,591,economy
3501,4933,1485,29I,991,business
8101,6888,1486,44E,432,business
3054,7373,1486,5I,32,economy
3655,4742,1487,17C,509,business
2065,5820,1487,28B,509,business
2329,8163,1488,37G,562,business
77,5000,1488,38E,562,business
7209,2093,1489,25A,1193,business
3953,6371,1489,19G,1193,business
6267,7982,1490,41B,483,business
6548,5451,1490,22G,483,business
7794,6906,1491,31F,1340,business
5853,1634,1491,22F,1340,business
5016,3149,1492,5J,319,economy
7792,6590,1492,34E,719,business
3010,5366,1493,8H,21,economy
6785,7618,1493,3G,21,economy
6532,4182,1494,40I,714,business
1059,3341,1494,4J,314,economy
6467,3890,1495,8D,67,economy
4054,7256,1495,43I,467,business
5766,1343,1496,5H,696,economy
1797,828,1496,12G,1096,business
7812,7915,1497,4D,51,economy
4540,2111,1497,37G,451,business
4766,7985,1498,44J,542,business
1111,7206,1498,42B,542,business
7326,1916,1499,3F,145,economy
1936,1094,1499,6B,145,economy
7910,3022,1500,36C,437,business
3593,3118,1500,8A,37,economy
8172,4617,1501,20B,587,business
6845,3930,1501,38H,587,business
492,4710,1502,42D,549,business
8168,6698,1502,38E,549,business
815,4953,1503,33C,541,business
546,4634,1503,5A,141,economy
1076,474,1504,14B,458,business
4468,4397,1504,7F,58,economy
840,2760,1505,26E,514,business
6359,6244,1505,3H,114,economy
688,2962,1506,3E,231,economy
2432,1314,1506,32G,631,business
3852,5003,1507,5F,44,economy
3075,3407,1507,22H,444,business
7142,3355,1508,7D,61,economy
3403,4264,1508,42B,461,business
6939,370,1509,10H,59,economy
2120,7592,1509,14E,459,business
5561,6284,1510,11A,496,business
874,230,1510,8A,96,economy
3152,2734,1511,43A,640,business
2654,627,1511,6B,240,economy
1141,468,1512,37B,528,business
1166,1903,1512,6F,128,economy
407,4597,1513,42B,625,business
674,2003,1513,27F,625,business
3445,995,1514,4E,669,economy
5826,5404,1514,1G,669,economy
5614,4496,1515,23D,500,business
2696,2715,1515,9B,100,economy
7853,156,1516,11E,455,business
3542,2229,1516,22A,455,business
6758,3285,1517,9B,284,economy
2467,427,1517,3I,284,economy
4892,4051,1518,3F,42,economy
5189,7889,1518,5G,42,economy
7496,3240,1519,19C,487,business
4491,7382,1519,2I,87,economy
1993,6332,1520,2B,1035,economy
4685,2092,1520,27C,1435,business
5356,5889,1521,41F,557,business
2419,3542,1521,6J,157,economy
7442,3251,1522,10H,84,economy
6585,3120,1522,38E,484,business
105,4762,1523,38I,1234,business
3158,6829,1523,8F,834,economy
2220,3439,1524,3G,59,economy
4629,4344,1524,1B,59,economy
2103,6789,1525,32E,484,business
5573,5407,1525,5E,84,economy
5150,7302,1526,1I,176,economy
2798,6212,1526,3E,176,economy
4556,7077,1527,9D,476,economy
1673,3835,1527,5H,476,economy
4284,4121,1528,30E,406,business
2964,289,1528,10E,6,economy
3168,5831,1529,13E,423,business
4527,3661,1529,37E,423,business
6999,6815,1530,9E,368,economy
4861,7624,1530,36D,768,business
7551,5997,1531,3H,20,economy
4821,3338,1531,8D,20,economy
4874,3208,1532,23F,575,business
7608,6233,1532,13A,575,business
1485,3844,1533,1H,74,economy
1047,5066,1533,5A,74,economy
2414,7166,1534,4F,141,economy
3748,7421,1534,4C,141,economy
376,4315,1535,6B,678,economy
2387,8166,1535,21G,1078,business
4004,5650,1536,29E,560,business
5888,1995,1536,6B,160,economy
3223,5749,1537,4I,211,economy
2979,2867,1537,20B,611,business
4866,3810,1538,27A,657,business
2470,3831,1538,6J,257,economy
5464,6533,1539,4I,155,economy
509,4178,1539,22F,555,business
2476,3787,1540,16D,480,business
7382,5112,1540,2I,80,economy
465,2120,1541,3I,99,economy
5171,3223,1541,3F,99,economy
7783,6,1542,4H,109,economy
3688,127,1542,15I,509,business
107,3500,1543,7G,388,economy
5330,3820,1543,40J,788,business
2948,2769,1544,34I,532,business
1184,3164,1544,14G,532,business
1970,4267,1545,27F,460,business
3355,5211,1545,3F,60,economy
7457,3178,1546,9D,157,economy
3614,6470,1546,20E,557,business
1260,2055,1547,4G,75,economy
1294,3455,1547,7D,75,economy
4997,1874,1548,44E,589,business
1331,4563,1548,37D,589,business
2100,6796,1549,15A,1178,business
3958,6019,1549,32I,1178,business
4144,1884,1550,42G,424,business
5751,3644,1550,2F,24,economy
4299,3529,1551,17H,790,business
3255,6688,1551,1A,390,economy
3598,6535,1552,36C,426,business
7702,1127,1552,1A,26,economy
3449,5677,1553,7B,64,economy
366,1515,1553,26D,464,business
2318,2791,1554,1B,124,economy
8021,3364,1554,19G,524,business
5301,7712,1555,20E,456,business
1104,6282,1555,15J,456,business
627,2928,1556,3B,141,economy
411,879,1556,43I,541,business
2254,5970,1557,25D,477,business
37,6381,1557,19F,477,business
2404,7375,1558,9E,75,economy
933,1243,1558,40C,475,business
2736,6131,1559,35I,635,business
7336,5811,1559,20I,635,business
5863,7876,1560,22G,553,business
625,6462,1560,35G,553,business
3256,2793,1561,32D,478,business
5943,3512,1561,9B,78,economy
1709,6176,1562,1B,172,economy
6494,7880,1562,3I,172,economy
1020,1602,1563,30C,419,business
6528,168,1563,28F,419,business
8001,4930,1564,44H,437,business
4444,812,1564,10I,37,economy
5005,3150,1565,4C,57,economy
2089,7186,1565,8J,57,economy
1652,2091,1566,4A,687,economy
3212,2850,1566,10J,687,economy
6144,3300,1567,6I,85,economy
1862,967,1567,4D,85,economy
4865,7499,1568,26G,490,business
4338,5428,1568,1F,90,economy
49,3410,1569,5F,48,economy
3107,7553,1569,44I,448,business
884,7485,1570,9D,138,economy
7245,6171,1570,38I,538,business
4733,6562,1571,38E,455,business
1321,2087,1571,10H,55,economy
5384,2608,1572,10I,78,economy
3548,5784,1572,13A,478,business
7825,2103,1573,6I,199,economy
4269,3915,1573,39F,599,business
1405,1911,1574,4D,265,economy
7009,3849,1574,11J,665,business
